,0,1
4140,False,False
4141,False,False
4142,False,False
4143,False,False
4144,False,False
4145,False,False
4146,False,False
4147,False,False
4148,False,False
4149,False,False
4150,False,False
4151,False,False
4152,False,False
4153,False,False
4154,False,False
4155,False,False
4156,False,False
4157,False,False
4158,False,False
4159,False,False
4160,False,False
4161,False,False
4162,False,False
4163,False,False
4164,False,False
4165,False,False
4166,False,False
4167,False,False
4168,False,False
4169,False,False
4170,False,False
4171,False,False
4172,False,False
4173,False,False
4174,False,False
4175,False,False
4176,False,False
4177,False,False
